structure_no,latitude,longitude,inside_shakemap,pga_raw,pga
      53C1942  ,33.84682777777778,-118.14446944444445,True,-2.125072717666626,0.11942428369571374
      53C1943  ,33.753147222222225,-118.19531388888889,True,-2.3403141498565674,0.09629738166955541
      53C1946  ,34.01790555555556,-117.84224722222221,True,-2.256284475326538,0.10473892273413787
      53C1947  ,34.66965277777778,-118.147675,True,-2.262394428253174,0.10410092390284682
      53C1948  ,34.68208055555555,-118.17135,True,-2.280182123184204,0.10226558008633864
      53C1949  ,34.68573055555555,-118.17209166666667,True,-2.280182123184204,0.10226558008633864
      53C1950  ,34.68963333333333,-118.17463611111111,True,-2.280182123184204,0.10226558008633864
      53C1951  ,34.69656388888889,-118.17945277777778,True,-2.296668291091919,0.10059343407487324
      53C1952  ,34.703808333333335,-118.18356944444444,True,-2.296668291091919,0.10059343407487324
      53C1956  ,34.12618333333334,-118.70661666666668,True,-1.006932020187378,0.36533811190811144
      53C1957  ,34.129158333333336,-118.70786944444444,True,-1.006932020187378,0.36533811190811144
      53C1958  ,34.13979166666667,-118.66243055555556,True,-0.9388129711151123,0.39109179719590575
      53C1959  ,34.02491388888889,-117.83182222222221,True,-2.258460760116577,0.10451122886288815
      53C1960  ,34.022727777777774,-117.82926111111111,True,-2.258460760116577,0.10451122886288815
      53C1961  ,34.02599166666666,-117.83339722222222,True,-2.279719114303589,0.10231294092149743
      53C1962  ,34.00290555555556,-117.90405833333334,True,-2.2056198120117188,0.11018221187753148
      53C1963  ,33.92358888888889,-118.32591111111111,True,-1.9058420658111572,0.14869737691125035
      53C1964  ,33.90326944444444,-118.222775,True,-1.9644310474395752,0.14023565135538876
      53C1965  ,34.100477777777776,-118.71095277777778,True,-1.2852463722229004,0.27658243300827234
      53C1968  ,33.84653055555556,-118.22286944444444,True,-2.235168933868408,0.10697405678534876
      53C1969  ,34.01858611111111,-117.77163888888889,True,-2.308274984359741,0.09943262654082274
      53C1971  ,34.143483333333336,-118.74218333333333,True,-1.0890986919403076,0.33651966494713037
      53C1972  ,33.95015277777778,-118.1739,True,-1.8168163299560547,0.1625424094622229
      53C1973  ,33.94875,-118.16242222222223,True,-1.8168163299560547,0.1625424094622229
      53C1974  ,34.28532777777777,-118.56301388888889,True,-0.14919589459896088,0.8614003546928642
      53C1976  ,34.29379722222222,-118.56978333333333,True,-0.1505552977323532,0.860230159915021
      53C1977  ,34.23294444444445,-118.55799722222221,True,-0.30161499977111816,0.7396227650150254
      53C1985  ,34.43772222222222,-118.62118888888888,True,-0.5238897800445557,0.5922124856441662
      53C1986  ,33.98486944444444,-118.46891944444445,True,-1.0848623514175415,0.33794830079783345
      53C1987  ,34.660380555555555,-118.13090277777778,True,-2.260944128036499,0.1042520110297029
      53C1988  ,34.32118888888889,-118.40391111111111,True,-0.4990569055080414,0.6071029452542663
      53C1993  ,34.419380555555556,-118.50266111111111,True,-0.4851330518722534,0.6156152825490552
      53C1994  ,34.44318333333333,-118.14988055555557,True,-1.9344197511672974,0.1445080951546542
      53C1996  ,34.53624444444444,-118.52763888888889,True,-1.1462719440460205,0.31781941208173364
      53C1998  ,33.74677777777778,-118.11263888888888,True,-2.1670877933502197,0.11451061036359238
      53C1999  ,34.41218611111111,-118.47299444444445,True,-0.5586028695106506,0.572007675199939
      53C2000  ,34.41013611111111,-118.47477222222223,True,-0.5586028695106506,0.572007675199939
      53C2004  ,33.84624166666667,-118.27165,True,-2.115164041519165,0.12061350230808736
      53C2005  ,33.831950000000006,-118.22696666666667,True,-2.2204201221466064,0.10856348931657132
      53C2006  ,34.040505555555555,-118.51532222222222,True,-0.7930917143821716,0.45244380365046755
      53C2009  ,34.231775,-118.45918055555556,True,-0.4142778515815735,0.6608173166189516
      53C2011  ,34.10152777777778,-118.65913888888889,True,-1.2061386108398438,0.2993509611458216
      53C2012  ,34.127230555555556,-117.85032777777778,True,-2.3402326107025146,0.09630523399672594
      53C2013  ,33.807919444444444,-118.23616944444444,True,-2.357163906097412,0.09468838790599243
      53C2014  ,34.091680555555556,-118.08803611111111,True,-1.7097183465957642,0.18091674125791476
      53C2016  ,34.58711944444445,-118.19746666666667,True,-2.445830821990967,0.08665411084539114
      53C2017  ,33.84681388888889,-118.13367500000001,True,-2.09008526802063,0.12367658970983553
      53C2029  ,33.84227777777778,-118.19204722222223,True,-2.2235231399536133,0.1082271369995326
      53C2031  ,34.47088333333333,-118.39491944444445,True,-1.179168462753296,0.3075343585814365
      53C2032  ,34.26638888888889,-118.33516666666667,True,-1.2239805459976196,0.29405732548794455
      53C2033  ,34.27094722222222,-118.33738333333334,True,-1.2239805459976196,0.29405732548794455
      53C2036  ,34.04482222222222,-118.63869722222223,True,-1.4174726009368896,0.24232569733155632
      53C2037  ,34.247841666666666,-118.28464166666666,True,-1.3280962705612183,0.2649812340096833
      53C2038  ,34.25951388888889,-118.31183055555556,True,-1.2933907508850098,0.2743389890718199
      53C2039  ,33.872733333333336,-118.31157222222222,True,-2.0599846839904785,0.12745592199598638
      53C2041  ,34.58502777777778,-118.1736138888889,True,-2.4574244022369385,0.08565528065444443
      53C2042  ,34.542791666666666,-117.98829444444445,True,-2.175992250442505,0.11349548183859379
      53C2044  ,34.20031666666667,-118.12270277777777,True,-1.731302261352539,0.1770536895960856
      53C2045  ,34.00771388888889,-118.09888888888888,True,-1.74366295337677,0.1748786536350407
      53C2046  ,34.100011111111115,-117.90757222222223,True,-2.248117685317993,0.10559780590738746
      53C2047  ,34.10565833333334,-117.907525,True,-2.248117685317993,0.10559780590738746
      53C2048  ,34.25714444444444,-118.27828055555555,True,-1.3280962705612183,0.2649812340096833
      53C2054  ,33.94531388888888,-118.3955388888889,True,-1.6385530233383179,0.19426093005492964
      53C2055  ,33.94278333333333,-118.40545277777778,True,-1.6385530233383179,0.19426093005492964
      53C2056  ,33.94316111111111,-118.40116388888889,True,-1.6385530233383179,0.19426093005492964
      53C2058  ,33.945591666666665,-118.39951666666667,True,-1.6385530233383179,0.19426093005492964
      53C2059  ,33.94334166666666,-118.39763888888889,True,-1.6385530233383179,0.19426093005492964
      53C2060  ,33.94253888888888,-118.3965388888889,True,-1.6385530233383179,0.19426093005492964
      53C2061  ,33.94496944444444,-118.3966388888889,True,-1.6385530233383179,0.19426093005492964
      53C2062  ,33.94398611111111,-118.39486666666667,True,-1.6385530233383179,0.19426093005492964
      53C2063  ,33.945366666666665,-118.39804444444445,True,-1.6385530233383179,0.19426093005492964
      53C2065  ,33.94888611111111,-118.39820833333334,True,-1.6385530233383179,0.19426093005492964
      53C2066  ,34.142633333333336,-118.40783333333334,True,-0.7280853390693665,0.4828325662911365
      53C2068  ,33.909330555555556,-118.31385833333333,True,-1.947786808013916,0.14258930012354082
      53C2069  ,33.909324999999995,-118.31771666666667,True,-1.947786808013916,0.14258930012354082
      53C2071  ,33.7575,-118.24055555555556,True,-2.206491231918335,0.11008623872727649
      53C2072  ,33.758269444444444,-118.23869722222223,True,-2.206491231918335,0.11008623872727649
      53C2082  ,34.309597222222216,-118.40986666666667,True,-0.4000246524810791,0.6703035211870776
      53C2086  ,34.42903611111111,-118.56357222222222,True,-0.475352942943573,0.6216656052517839
      53C2092  ,34.73321111111111,-118.16263888888889,True,-2.3429603576660156,0.09604289564610473
      53C2093  ,34.679338888888886,-118.156675,True,-2.2850797176361084,0.10176594924200895
      53C2094  ,34.674794444444444,-118.15334722222222,True,-2.262394428253174,0.10410092390284682
      53C2095  ,34.718558333333334,-118.16842222222223,True,-2.322061777114868,0.09807117610790253
      53C2096  ,34.43770833333333,-118.58762499999999,True,-0.47115957736968994,0.6242779498291999
      53C2097  ,34.43555555555555,-118.59100555555555,True,-0.47115957736968994,0.6242779498291999
      53C2098  ,33.920975,-118.01598333333334,True,-1.999777913093567,0.13536534276878867
      53C2099  ,33.92016944444444,-118.01724166666666,True,-1.999777913093567,0.13536534276878867
      53C2100  ,34.01716388888889,-118.22989444444444,True,-1.5094630718231201,0.22102862260007344
      53C2102  ,33.782066666666665,-118.226975,True,-2.293269395828247,0.1009359223326495
      53C2104  ,34.27446111111111,-118.37340555555555,True,-0.960355818271637,0.38275666992571905
      53C2106  ,33.776938888888886,-118.24089166666667,True,-2.293269395828247,0.1009359223326495
      53C2109  ,34.05333888888889,-118.24976111111111,True,-1.5355879068374634,0.21532906052289186
      53C2114  ,34.27849444444444,-118.52746944444445,True,-0.1432308852672577,0.8665539712513333
      53C2115  ,34.42896111111111,-118.11325277777777,True,-1.9514409303665161,0.14206921218590773
      53C2118  ,34.01465833333334,-118.23839166666667,True,-1.5094630718231201,0.22102862260007344
      53C2119  ,34.012925,-118.23955,True,-1.5094630718231201,0.22102862260007344
      53C2120  ,34.00796111111111,-118.23942222222222,True,-1.61202871799469,0.19948250953592944
      53C2121  ,34.003861111111114,-118.2390861111111,True,-1.61202871799469,0.19948250953592944
      53C2122  ,33.99288055555556,-118.23815277777778,True,-1.61202871799469,0.19948250953592944
      53C2123  ,33.98900555555556,-118.23771944444445,True,-1.6345853805541992,0.19503321910270566
      53C2124  ,33.98643611111111,-118.23718055555555,True,-1.6345853805541992,0.19503321910270566
      53C2125  ,33.98153333333334,-118.23610555555555,True,-1.6345853805541992,0.19503321910270566
      53C2126  ,33.97937777777778,-118.23563055555556,True,-1.6345853805541992,0.19503321910270566
      53C2127  ,33.97457222222222,-118.234575,True,-1.6715413331985474,0.18795713768213967
      53C2128  ,33.97062777777778,-118.23380555555556,True,-1.6715413331985474,0.18795713768213967
      53C2129  ,33.967330555555556,-118.23307222222222,True,-1.6715413331985474,0.18795713768213967
      53C2130  ,33.96151666666667,-118.23179166666667,True,-1.6715413331985474,0.18795713768213967
      53C2131  ,33.95897777777778,-118.23124166666666,True,-1.6715413331985474,0.18795713768213967
      53C2132  ,33.95754166666667,-118.23091666666667,True,-1.7295628786087036,0.17736192171760629
      53C2133  ,33.95314722222223,-118.22995555555556,True,-1.7295628786087036,0.17736192171760629
      53C2134  ,33.94644722222222,-118.22848611111111,True,-1.7295628786087036,0.17736192171760629
      53C2135  ,33.93810277777777,-118.22683888888889,True,-1.790885090827942,0.16681246013005777
      53C2136  ,33.93244166666666,-118.22595,True,-1.790885090827942,0.16681246013005777
      53C2137  ,33.929788888888886,-118.22553611111111,True,-1.790885090827942,0.16681246013005777
      53C2138  ,33.925780555555555,-118.2249,True,-1.8084709644317627,0.1639045612038829
      53C2139  ,33.919736111111106,-118.223975,True,-1.8783900737762451,0.15283596242207148
      53C2140  ,33.916063888888885,-118.22339722222222,True,-1.8783900737762451,0.15283596242207148
      53C2141  ,33.91059444444444,-118.22253333333333,True,-1.8783900737762451,0.15283596242207148
      53C2142  ,33.900591666666664,-118.22096944444445,True,-1.9644310474395752,0.14023565135538876
      53C2143  ,33.89821666666666,-118.22060277777778,True,-1.9644310474395752,0.14023565135538876
      53C2144  ,33.895825,-118.22023333333334,True,-1.9644310474395752,0.14023565135538876
      53C2145  ,33.89232222222222,-118.21968055555556,True,-1.9644310474395752,0.14023565135538876
      53C2146  ,33.88845555555555,-118.21906944444444,True,-2.041010618209839,0.1298973678754045
      53C2147  ,33.88110833333334,-118.21792777777777,True,-2.041010618209839,0.1298973678754045
      53C2155  ,34.09042222222222,-118.21138055555556,True,-1.3431189060211182,0.2610302687866386
      53C2156  ,34.09079166666667,-118.21138333333333,True,-1.3431189060211182,0.2610302687866386
      53C2158  ,34.43835833333333,-118.36526666666666,True,-1.0947531461715698,0.33462219952507183
      53C2159  ,33.75445555555556,-118.2040138888889,True,-2.3403141498565674,0.09629738166955541
      53C2160  ,33.76322777777778,-118.19764166666667,True,-2.4952144622802734,0.08247876091170321
      53C2161  ,33.755719444444445,-118.20574166666667,True,-2.3403141498565674,0.09629738166955541
      53C2162  ,33.74434166666667,-118.18980833333333,True,-2.330845355987549,0.09721353230244494
      53C2164  ,34.434061111111106,-118.56070833333332,True,-0.475352942943573,0.6216656052517839
      53C2165  ,34.374183333333335,-118.55366944444444,True,-0.22220604121685028,0.8007503597578532
      53C2166  ,34.374097222222225,-118.5548,True,-0.22220604121685028,0.8007503597578532
      53C2167  ,34.44435833333333,-118.55959166666666,True,-0.5299355983734131,0.5886428780164858
      53C2169  ,34.44461666666666,-118.65768333333334,True,-0.6622761487960815,0.5156762417991834
      53C2170  ,34.462522222222226,-118.55274722222222,True,-0.6377900838851929,0.5284589845938733
      53C2171  ,34.191694444444444,-118.32902777777777,True,-1.0763012170791626,0.34085394164429206
      53C2172  ,33.762033333333335,-118.20610833333333,True,-2.4952144622802734,0.08247876091170321
      53C2173  ,34.471775,-118.52540555555555,True,-0.6728606820106506,0.5102468340522237
      53C2174  ,34.44714444444444,-118.6261111111111,True,-0.5993099212646484,0.5491904900382993
      53C2175  ,34.0029,-117.88788333333333,True,-2.2132253646850586,0.10934739391156523
      53C2177  ,34.10942777777778,-118.75476388888889,True,-1.2367050647735596,0.29033929278351656
      53C2178  ,34.11802222222222,-117.9843638888889,True,-2.043707847595215,0.12954747695784294
      53C2182L ,34.558425,-118.09706944444444,True,-2.2450079917907715,0.1059266938261885
      53C2182R ,34.55826944444444,-118.09662499999999,True,-2.26786732673645,0.10353274632162232
      53C2184  ,33.95738888888889,-117.92160833333334,True,-2.0718274116516113,0.12595539890350355
      53C2185  ,33.88784722222222,-118.03337499999999,True,-2.060375452041626,0.12740612602371196
      53C2186  ,34.117022222222225,-117.90749444444445,True,-2.2497615814208984,0.105424356691087
      53C2191  ,34.014202777777776,-118.09296944444444,True,-1.779770016670227,0.16867693569140543
      53C2194  ,33.87766666666667,-118.01566666666666,True,-2.0539348125457764,0.12822935115339665
      53C2196  ,34.07946666666667,-118.22562222222223,True,-1.3781780004501343,0.25203734690435564
      53C2197  ,34.069833333333335,-118.0948611111111,True,-1.718977451324463,0.17924934541209175
      53C2199  ,33.99999444444445,-118.17193333333334,True,-1.4935359954833984,0.22457714613507201
      53C2201  ,34.062574999999995,-118.06925555555556,True,-1.785264015197754,0.167752765873494
      53C2202  ,34.7186,-118.140275,True,-2.3171420097351074,0.09855485229259191
      53C2203  ,34.37948611111111,-118.58379444444444,True,-0.29199230670928955,0.7467742811028972
      53C2204  ,34.02922777777778,-117.82844166666666,True,-2.279719114303589,0.10231294092149743
      53C2205  ,34.05356666666666,-117.81365833333334,True,-2.275625705718994,0.10273260794047502
      53C2206  ,34.12238888888889,-118.1256111111111,True,-1.7763947248458862,0.16924723148934262
      53C2209  ,34.45966111111112,-118.50985,True,-0.7118571996688843,0.4907319633828514
      53C2210  ,34.66018333333333,-118.14073611111112,True,-2.260944128036499,0.1042520110297029
      53C2212  ,34.096983333333334,-118.07331388888889,True,-1.7965167760849,0.16587566520070088
      53C2213  ,34.47377777777778,-118.46716111111111,True,-0.8249690532684326,0.4382485546154755
      53C2214  ,34.14514722222222,-117.8943,True,-2.3492767810821533,0.09543815994506732
      53C2217  ,34.05908888888889,-117.73285277777778,True,-2.3868331909179688,0.09192031754036405
      53C2219  ,34.05931111111111,-117.724125,True,-2.40466570854187,0.09029567563811228
      53C2222  ,34.395833333333336,-118.453025,True,-0.5557292699813843,0.5736537601478738
      53C2225  ,34.14796944444444,-118.08850277777778,True,-1.7089524269104004,0.18105536203086883
      53C2229  ,33.972880555555555,-118.23428333333334,True,-1.6715413331985474,0.18795713768213967
      53C2231  ,34.02968611111111,-117.861375,True,-2.2744178771972656,0.10285676628035512
      53C2232  ,34.122794444444445,-117.81246666666667,True,-2.351881265640259,0.095189916145135
      53C2234  ,34.38628055555556,-118.57213333333333,True,-0.28601011633872986,0.7512550159582301
      53C2235  ,34.378036111111115,-118.59258055555556,True,-0.3460908830165863,0.7074481891592409
      53C2237  ,34.15301111111111,-118.32664444444444,True,-0.9355477094650269,0.3923709014114464
      53C2239  ,34.49870555555556,-118.16468055555556,True,-2.119886875152588,0.12004520783918193
      53C2241  ,34.02656666666667,-118.37699166666665,True,-1.023916244506836,0.35918552383028546
      53C2249  ,34.146208333333334,-117.75555277777778,True,-2.413309335708618,0.08951855688386896
      53C2250  ,34.09623333333334,-117.77664444444444,True,-2.3441953659057617,0.09592435509295962
      53C2251  ,34.10553888888889,-118.20939444444444,True,-1.4471807479858398,0.23523253393128635
      53C2258  ,34.06658611111111,-118.17862500000001,True,-1.3398728370666504,0.26187896776079345
      53C2261  ,34.02614166666667,-118.03144722222223,True,-2.0178544521331787,0.13294038928020033
      53C2262  ,34.15432222222222,-118.27632222222222,True,-1.0840375423431396,0.33822715860942776
      53C2268  ,34.508044444444444,-118.63644166666667,True,-0.7853059768676758,0.45598016105720784
      53C2269  ,34.508025,-118.63330555555555,True,-0.7853059768676758,0.45598016105720784
      53C2271  ,33.8125,-118.13905555555556,True,-2.1687116622924805,0.11432481103756977
      53C2272  ,33.82327777777778,-118.1417138888889,True,-2.274639129638672,0.10283401148707004
      53C2276  ,33.830025000000006,-118.14224166666668,True,-2.258121967315674,0.10454664251344664
      53C2278  ,34.093975,-117.75604166666666,True,-2.3697361946105957,0.09350539025055744
      53C2279  ,34.16701111111111,-118.78763333333333,True,-1.1010785102844238,0.332512272336576
      53C2282  ,34.48566944444445,-118.61561111111111,True,-0.6950600743293762,0.4990444673229076
      53C2287  ,34.61633611111111,-118.13894166666667,True,-2.3304283618927,0.09725407822447193
      53C2289  ,34.14756944444444,-118.14801944444446,True,-1.7424644231796265,0.1750883766368283
      53C2290  ,34.14672777777778,-118.1483,True,-1.7424644231796265,0.1750883766368283
      53C2291  ,34.14571111111111,-118.14828611111112,True,-1.7424644231796265,0.1750883766368283
      53C2292  ,34.144438888888885,-118.14823055555556,True,-1.7424644231796265,0.1750883766368283
      53C2293  ,34.142091666666666,-118.38759444444445,True,-0.7729007601737976,0.461671924551337
      53C2295  ,33.88265,-118.02855,True,-2.060375452041626,0.12740612602371196
      53C2296  ,33.88371388888889,-118.03046666666667,True,-2.060375452041626,0.12740612602371196
      53C2298  ,34.22450277777778,-118.21831944444445,True,-1.330305576324463,0.2643964556571864
      53C2302  ,33.99582777777778,-118.07281944444443,True,-1.9178365468978882,0.14692448276401512
      53C2305  ,33.84682222222222,-118.14234444444445,True,-2.125072717666626,0.11942428369571374
      53C2307  ,34.15147222222222,-117.98539722222222,True,-1.9848413467407227,0.13740241172823073
      53C2310  ,34.019305555555555,-118.505,True,-0.7037262916564941,0.494738325444302
      53C2314  ,34.23696388888889,-117.8402,True,-2.532445192337036,0.07946447660520858
      53C2316  ,34.414274999999996,-118.54331666666667,True,-0.43967586755752563,0.6442452080168309
      53C2317  ,34.39555277777778,-118.53834444444445,True,-0.4115806221961975,0.6626020984046102
      53C2318  ,34.39183333333333,-118.53696111111111,True,-0.4115806221961975,0.6626020984046102
      53C2319  ,34.383855555555556,-118.530825,True,-0.3881346583366394,0.678320995536909
      53C2320  ,34.36541944444445,-118.50527222222222,True,-0.28294363617897034,0.753562260311126
      53C2321  ,34.121541666666666,-117.77370277777777,True,-2.3548874855041504,0.09490418403034552
      53C2323  ,34.12150277777778,-117.73843611111111,True,-2.379916191101074,0.09255833439738291
      53C2324  ,34.27193888888889,-118.39226388888889,True,-0.6794520616531372,0.5068946633092106
      53C2325  ,34.44638611111111,-118.42805277777778,True,-0.9125874042510986,0.4014840773654424
      53C2328  ,33.84733333333334,-118.3381111111111,True,-2.0108835697174072,0.1338703386201653
      53C2329  ,34.038444444444444,-118.23083333333334,True,-1.4198734760284424,0.2417446014492341
      53C2330  ,33.92777777777778,-118.14250000000001,True,-1.8281036615371704,0.16071805480769302
      53C2335  ,34.69,-118.025,True,-2.2983927726745605,0.10042011203875864
      53C2336  ,34.11792777777778,-117.75067222222222,True,-2.3911242485046387,0.09152672722769906
      53C2337  ,34.03491666666667,-118.74430555555556,True,-1.788444995880127,0.1672199953814001
      53C2341  ,34.11683888888889,-117.76811388888889,True,-2.3548874855041504,0.09490418403034552
      53C2351  ,34.09563888888889,-118.10791666666667,True,-1.7429794073104858,0.17499823211485382
      53C2352  ,34.09638888888889,-118.10555555555555,True,-1.7429794073104858,0.17499823211485382
      53C2353  ,34.09733333333334,-118.09952777777778,True,-1.7429794073104858,0.17499823211485382
      53C2354  ,34.09630555555556,-118.09097222222222,True,-1.7097183465957642,0.18091674125791476
      53C2355  ,34.08125555555556,-118.22629444444445,True,-1.3781780004501343,0.25203734690435564
      53C2358M ,34.03558333333333,-118.37705833333332,True,-1.023916244506836,0.35918552383028546
      53C2371  ,34.4075,-118.58083333333333,True,-0.38036048412323,0.6836149324599923
      53C2372  ,34.40361111111111,-118.5886111111111,True,-0.38036048412323,0.6836149324599923
      53C2379  ,34.07730555555556,-118.0996111111111,True,-1.7258936166763306,0.17801390448148885
      53C2380  ,34.11429722222223,-118.77941666666666,True,-1.3454604148864746,0.26041977911056846
      53C2386  ,34.41046111111111,-118.44063055555556,True,-0.6921148896217346,0.5005164119669439
      53C2387  ,34.04441666666666,-117.98875,True,-2.1805613040924072,0.11297809777091947
      53C2392  ,34.1915,-118.02077777777778,True,-2.0063326358795166,0.1344809620736653
      53C2393  ,34.02396666666667,-118.07061666666667,True,-1.8438596725463867,0.1582056242843417
      53C2395  ,34.022016666666666,-118.37866944444444,True,-1.1560571193695068,0.3147246594552419
      53C2396  ,34.14062222222222,-118.155575,True,-1.7561869621276855,0.17270212969803544
      53C2397  ,34.14454444444444,-118.15559722222223,True,-1.7424644231796265,0.1750883766368283
      53C2398  ,34.14561388888889,-118.15574722222223,True,-1.7424644231796265,0.1750883766368283
      53C2399  ,34.14657777777778,-118.15584166666667,True,-1.7424644231796265,0.1750883766368283
      54 0015  ,34.16933611111111,-116.89212500000001,True,-3.2381186485290527,0.039237645504102955
      54 0030L ,34.06776944444445,-117.51705555555556,True,-2.586369752883911,0.07529287630130334
      54 0030R ,34.067458333333335,-117.51782777777778,True,-2.586369752883911,0.07529287630130334
      54 0031  ,34.20563333333334,-117.10820833333332,True,-3.1742632389068604,0.041824907700791766
      54 0035  ,34.06883888888889,-117.39624722222223,True,-2.6034984588623047,0.07401418915193674
      54 0048  ,34.20530555555556,-117.10636388888888,True,-3.1742632389068604,0.041824907700791766
      54 0079L ,34.725375,-116.16810277777778,True,-4.181914329528809,0.015269249195960548
      54 0079R ,34.725005555555555,-116.16819444444445,True,-4.181914329528809,0.015269249195960548
      54 0085L ,34.726800000000004,-116.13031944444444,True,-4.217857837677002,0.01473016513646034
      54 0085R ,34.72645833333333,-116.13034166666667,True,-4.217857837677002,0.01473016513646034
      54 0086  ,34.72654722222222,-116.125975,True,-4.217857837677002,0.01473016513646034
      54 0100  ,33.94703055555555,-117.77971666666667,True,-2.1928346157073975,0.11159995684736058
      54 0201L ,34.839175000000004,-114.99229444444444,True,-5.291630268096924,0.005033547535077693
      54 0201R ,34.83890277777778,-114.99191111111111,True,-5.291630268096924,0.005033547535077693
      54 0202L ,34.84310555555556,-114.9781888888889,True,-5.304673671722412,0.0049683192669969815
      54 0202R ,34.84283333333334,-114.97781666666667,True,-5.304673671722412,0.0049683192669969815
      54 0203L ,34.84764722222222,-114.96192777777777,True,-5.300941467285156,0.004986896696028215
      54 0203R ,34.84724444444445,-114.962025,True,-5.300941467285156,0.004986896696028215
      54 0204L ,34.87718888888889,-114.80566944444445,True,-5.515916347503662,0.0040222398797480335
      54 0204R ,34.876847222222224,-114.80462222222222,True,-5.515916347503662,0.0040222398797480335
      54 0207L ,34.87963888888889,-114.76470555555555,True,-5.551735877990723,0.0038807149456035776
      54 0207R ,34.87909166666667,-114.76511388888889,True,-5.551735877990723,0.0038807149456035776
      54 0223L ,35.017725,-116.51290277777778,True,-3.975308656692505,0.018773506032047676
      54 0223R ,35.01739444444444,-116.51273888888889,True,-3.975308656692505,0.018773506032047676
      54 0225L ,35.024680555555555,-116.49349166666667,True,-3.9901607036590576,0.018496741386939592
      54 0225R ,35.024363888888885,-116.49331666666667,True,-3.9901607036590576,0.018496741386939592
      54 0227L ,35.0314,-116.47488611111112,True,-4.0673508644104,0.01712268880197576
      54 0227R ,35.03106388888889,-116.47469722222222,True,-4.0673508644104,0.01712268880197576
      54 0233L ,35.059844444444444,-116.42961666666667,True,-4.1176862716674805,0.016282143350010898
      54 0233R ,35.059555555555555,-116.42934722222223,True,-4.1176862716674805,0.016282143350010898
      54 0238L ,35.08669166666667,-116.35097222222221,True,-4.149190425872803,0.015777184116045593
      54 0238R ,35.08634722222222,-116.3509111111111,True,-4.149190425872803,0.015777184116045593
      54 0239  ,35.08687777777778,-116.32572222222223,True,-4.1689252853393555,0.015468875821372326
      54 0246L ,35.10982777777778,-116.25039722222222,True,-4.2371015548706055,0.014449412035004517
      54 0246R ,35.109658333333336,-116.24995833333334,True,-4.2371015548706055,0.014449412035004517
      54 0247L ,35.123783333333336,-116.22626944444444,True,-4.352600574493408,0.01287329105939037
      54 0247R ,35.123619444444444,-116.22583611111111,True,-4.352600574493408,0.01287329105939037
      54 0251L ,35.164794444444446,-116.18310000000001,True,-4.289776802062988,0.013707984549814934
      54 0251R ,35.16458055555555,-116.18275555555556,True,-4.289776802062988,0.013707984549814934
      54 0264L ,34.13458611111111,-117.33573055555556,True,-2.5659804344177246,0.07684380418623162
      54 0264R ,34.134322222222224,-117.33573055555556,True,-2.5659804344177246,0.07684380418623162
      54 0264S ,34.13411111111111,-117.33572222222222,True,-2.5659804344177246,0.07684380418623162
      54 0266  ,34.23840833333333,-116.93671944444445,True,-3.4567625522613525,0.031531679116963834
      54 0270L ,35.19659444444444,-116.13416944444445,True,-4.451261043548584,0.011663849070767314
      54 0270R ,35.19626944444444,-116.13386666666668,True,-4.451261043548584,0.011663849070767314
      54 0277L ,35.24849444444445,-116.092575,True,-4.284083366394043,0.013786252673841716
      54 0277R ,35.24834166666667,-116.09218055555554,True,-4.284083366394043,0.013786252673841716
      54 0278L ,35.25973333333334,-116.07925833333333,True,-4.23678731918335,0.014453953269397366
      54 0278R ,35.259258333333335,-116.07933333333332,True,-4.23678731918335,0.014453953269397366
      54 0279L ,35.26678333333333,-116.06810555555555,True,-4.181399345397949,0.015277114642102746
      54 0279R ,35.266625,-116.06764444444444,True,-4.181399345397949,0.015277114642102746
      54 0281L ,35.284058333333334,-116.04536666666667,True,-4.26003360748291,0.014121827803102276
      54 0281R ,35.28406944444444,-116.04498055555555,True,-4.26003360748291,0.014121827803102276
      54 0281S ,35.28409444444444,-116.04396666666666,True,-4.26003360748291,0.014121827803102276
      54 0282L ,35.287419444444446,-116.04049444444445,True,-4.296374797821045,0.013617837049353047
      54 0282R ,35.287302777777775,-116.04011111111112,True,-4.296374797821045,0.013617837049353047
      54 0283L ,35.31440833333333,-115.99767777777778,True,-4.410529136657715,0.01214874828081689
      54 0287L ,35.36197222222222,-115.92209722222222,True,-4.628983020782471,0.009764684535746292
      54 0287R ,35.36165833333334,-115.92203888888889,True,-4.628983020782471,0.009764684535746292
      54 0288L ,35.37811111111111,-115.87949444444443,True,-4.708512306213379,0.009018183903873798
      54 0288R ,35.37791388888889,-115.87919722222222,True,-4.708512306213379,0.009018183903873798
      54 0292G ,34.06485,-117.30419444444445,True,-2.5115015506744385,0.08114630243150874
      54 0292L ,34.065374999999996,-117.30337777777777,True,-2.5115015506744385,0.08114630243150874
      54 0292R ,34.06508888888889,-117.3038,True,-2.5115015506744385,0.08114630243150874
      54 0294R ,35.398516666666666,-115.80624166666666,True,-5.095130920410156,0.006126504497861175
      54 0303L ,35.46751666666667,-115.60793888888888,True,-5.003283977508545,0.006715856025669976
      54 0303R ,35.467105555555555,-115.60799999999999,True,-5.003283977508545,0.006715856025669976
      54 0304L ,35.47381111111111,-115.58910277777777,True,-5.2435808181762695,0.005281311519962874
      54 0304R ,35.47340277777778,-115.58897499999999,True,-5.2435808181762695,0.005281311519962874
      54 0307  ,34.53389166666666,-117.28678611111111,True,-2.8495609760284424,0.057869721493653284
